Date,Latitude,Longitude,CD1  (/km^2),CD2  (/km^2),CD3  (/km^2),CD4  (/km^2),WD1 (g/km^2) ,WD2 (g/km^2) ,WD3 (g/km^2) ,WD4 (g/km^2) ,Sea State,Source,Info,Comments,
12/08/2012,37.184,-151.1729,,,,15.69,,,,11304.63,,H. Carson,ENPG 2012,,
13/08/2012,39.7213,-147.5733,,,,29.12,,,,30740.78,,H. Carson,ENPG 2012,,
13/08/2012,39.156,-148.2517,,,,26.99,,,,1694.62,,H. Carson,ENPG 2012,,
14/08/2012,41.2205,-146.6097,,,,35.46,,,,24682.9,,H. Carson,ENPG 2012,,
15/08/2012,41.6703,-146.3295,,,,58.38,,,,3900.68,,H. Carson,ENPG 2012,51,
27/05/2013,5.62,83.003,,,,0,,,,0,,H. Carson,IOG 2013,,
27/05/2013,5.661,83.318,,,,0,,,,0,,H. Carson,IOG 2013,,
28/05/2013,5.898,85.037,,,,20,,,,1154.4,,H. Carson,IOG 2013,,
29/05/2013,6.188,87.27,,,,17,,,,11589.36,,H. Carson,IOG 2013,,
29/05/2013,6.17,87.014,,,,0,,,,0,,H. Carson,IOG 2013,,
28/05/2013,5.95,85.533,,,,6,,,,5787.64,,H. Carson,IOG 2013,,
28/05/2013,5.922,85.258,,,,6,,,,1951.57,,H. Carson,IOG 2013,,
30/05/2013,6.448,89.091,,,,0,,,,0,,H. Carson,IOG 2013,,
29/05/2013,6.198,87.365,,,,6,,,,407.69,,H. Carson,IOG 2013,,
01/06/2013,6.49,92.054,,,,7,,,,464.65,,H. Carson,IOG 2013,,
31/05/2013,6.613,90.768,,,,52,,,,2370.14,,H. Carson,IOG 2013,,
31/05/2013,6.63,90.596,,,,22,,,,15762.43,,H. Carson,IOG 2013,,
01/06/2013,6.506,92.351,,,,115,,,,11837.28,,H. Carson,IOG 2013,,
01/06/2013,6.497,92.275,,,,296,,,,29085.88,,H. Carson,IOG 2013,,
02/06/2013,6.658,93.964,,,,0,,,,0,,H. Carson,IOG 2013,,
02/06/2013,6.628,93.857,,,,0,,,,0,,H. Carson,IOG 2013,16,
20/11/2012,-32.8627,-72.722,,,,14.1,,,,2934.210233,,M. Thiel,SE Pacific 2012,,
20/11/2012,-32.8038,-73.7013,,,,0,,,,0,,M. Thiel,SE Pacific 2012,,
21/11/2012,-32.4972,-77.4481,,,,0,,,,0,,M. Thiel,SE Pacific 2012,,
21/11/2012,-32.3752,-78.5765,,,,0,,,,0,,M. Thiel,SE Pacific 2012,,
21/11/2012,-32.2974,-79.2926,,,,0,,,,0,,M. Thiel,SE Pacific 2012,,
22/11/2012,-31.9064,-82.888,,,,0,,,,0,,M. Thiel,SE Pacific 2012,,
22/11/2012,-31.7669,-84.1668,,,,0,,,,0,,M. Thiel,SE Pacific 2012,,
22/11/2012,-31.6404,-85.3259,,,,0,,,,0,,M. Thiel,SE Pacific 2012,,
23/11/2012,-31.1997,-88.6466,,,,0,,,,0,,M. Thiel,SE Pacific 2012,,
23/11/2012,-31.0447,-89.5242,,,,0,,,,0,,M. Thiel,SE Pacific 2012,,
23/11/2012,-30.8015,-90.898,,,,2,,,,669.3144838,,M. Thiel,SE Pacific 2012,,
24/11/2012,-30.0226,-94.4413,,,,0.2,,,,479.6950377,,M. Thiel,SE Pacific 2012,,
24/11/2012,-29.7475,-95.5771,,,,0,,,,0,,M. Thiel,SE Pacific 2012,,
24/11/2012,-29.4875,-96.5755,,,,2,,,,197.8898827,,M. Thiel,SE Pacific 2012,,
25/11/2012,-28.5743,-99.8404,,,,37.8,,,,4541.05643,,M. Thiel,SE Pacific 2012,,
25/11/2012,-28.1803,-101.0936,,,,35.7,,,,6189.050101,,M. Thiel,SE Pacific 2012,,
25/11/2012,-27.8516,-102.1355,,,,13.4,,,,2249.575521,,M. Thiel,SE Pacific 2012,,
29/11/2012,-26.484,-105.4256,,,,21.1,,,,3013.165551,,M. Thiel,SE Pacific 2012,,
29/11/2012,-26.6293,-106.5247,,,,6.5,,,,322.997416,,M. Thiel,SE Pacific 2012,,
04/12/2012,-27.4284,-108.8627,,,,23.7,,,,3654.0234,,M. Thiel,SE Pacific 2012,,
04/12/2012,-27.6904,-107.9983,,,,17.2,,,,3372.298151,,M. Thiel,SE Pacific 2012,,
05/12/2012,-28.7147,-104.5978,,,,14.3,,,,2531.525514,,M. Thiel,SE Pacific 2012,,
05/12/2012,-29.0015,-103.5481,,,,31,,,,3901.175066,,M. Thiel,SE Pacific 2012,,
05/12/2012,-29.1871,-102.8011,,,,36.2,,,,3290.605255,,M. Thiel,SE Pacific 2012,,
06/12/2012,-30.0421,-99.3412,,,,10.3,,,,516.7958656,,M. Thiel,SE Pacific 2012,,
06/12/2012,-30.3117,-98.1671,,,,2.8,,,,656.8635079,,M. Thiel,SE Pacific 2012,,
06/12/2012,-30.4833,-97.2965,,,,14.1,,,,704.721635,,M. Thiel,SE Pacific 2012,,
07/12/2012,-31.0871,-94.2208,,,,0,,,,0,,M. Thiel,SE Pacific 2012,,
07/12/2012,-31.3323,-92.9653,,,,7,,,,468.7770731,,M. Thiel,SE Pacific 2012,,
07/12/2012,-31.4549,-92.1651,,,,0.3,,,,586.293935,,M. Thiel,SE Pacific 2012,,
08/12/2012,-32,-88.4874,,,,0,,,,0,,M. Thiel,SE Pacific 2012,,
08/12/2012,-32.1755,-87.2985,,,,0,,,,0,,M. Thiel,SE Pacific 2012,,
08/12/2012,-32.2768,-86.3968,,,,0,,,,0,,M. Thiel,SE Pacific 2012,,
09/12/2012,-32.6918,-82.3284,,,,0,,,,0,,M. Thiel,SE Pacific 2012,,
09/12/2012,-32.8067,-81.1763,,,,0,,,,0,,M. Thiel,SE Pacific 2012,,
09/12/2012,-32.8447,-80.2808,,,,0,,,,0,,M. Thiel,SE Pacific 2012,,
10/12/2012,-32.9806,-77.0656,,,,0,,,,0,,M. Thiel,SE Pacific 2012,,
10/12/2012,-33.035,-75.7826,,,,0,,,,0,,M. Thiel,SE Pacific 2012,,
11/12/2012,-33.0137,-72.0418,,,,2,,,,137.481205,,M. Thiel,SE Pacific 2012,39,
14/06/2013,36.0533,-33.9307,10629.07,11337.67,6731.74,,4.96,44.29,66.96,,2,M. Eriksen,East NAG13-1 Ocean Research Project,,
15/06/2013,35.2107,-33.9168,708.6,3897.33,354.3,,0,0,7.09,,1,M. Eriksen,East NAG13-2 Ocean Research Project,,
16/06/2013,34.4452,-34.4855,16297.91,34013.02,11691.98,,2.48,233.84,199.83,,2,M. Eriksen,East NAG13-3 Ocean Research Project ,,
17/06/2013,33.7943,-35.1402,3543.02,70860.46,5314.53,,3.19,428.35,2054.95,,2,M. Eriksen,East NAG13-4 Ocean Research Project,,
17/06/2013,33.4238,-35.0883,0,29407.09,3897.33,,0,74.4,88.22,,3,M. Eriksen,East NAG13-5 Ocean Research Project,,
18/06/2013,32.6252,-36.4067,9920.46,12400.58,1062.91,,4.25,56.69,515.86,,4,M. Eriksen,East NAG13-6 Ocean Research Project,,
18/06/2013,31.8113,-36.8788,9566.16,3897.33,4960.23,,2.48,7.79,112.31,,4,M. Eriksen,East NAG13-7 Ocean Research Project,,
19/06/2013,30.9254,-37.0622,1771.51,17360.81,4251.63,,0,87.16,55.27,,4,M. Eriksen,East NAG13-8 Ocean Research Project,,
19/06/2013,30.0679,-37.1043,6377.44,6377.44,2480.12,,0,41.45,119.75,,3,M. Eriksen,East NAG13-9 Ocean Research Project,,
20/06/2013,29.144,-37.2309,2834.42,20549.53,4960.23,,0,17.86,46.77,,3,M. Eriksen,East NAG13-10 Ocean Research Project,,
21/06/2013,28.3091,-37.4031,6023.14,6023.14,2834.42,,1.77,25.51,141.72,,3,M. Eriksen,East NAG13-11 Ocean Research Project,,
21/06/2013,27.4098,-37.3969,354.3,9920.46,2834.42,,0,95.66,2240.96,,3,M. Eriksen,East NAG13-12 Ocean Research Project,,
22/06/2013,26.5065,-37.3597,0,8503.26,708.6,,0,35.78,58.46,,3,M. Eriksen,East NAG13-13 Ocean Research Project,,
23/06/2013,25.5796,-37.2534,1062.91,6377.44,2125.81,,0,0,53.85,,3,M. Eriksen,East NAG13-14 Ocean Research Project,,
24/06/2013,26.3333,-37.7217,4605.93,23738.25,6023.14,,0,86.8,64.13,,2,M. Eriksen,East NAG13-15 Ocean Research Project,,
24/06/2013,27.1974,-38.1324,72986.27,89638.48,8857.55,,16.3,630.66,558.38,,1,M. Eriksen,East NAG13-16 Ocean Research Project,,
25/06/2013,28.1603,-38.518,41807.67,38973.25,13817.79,,14.17,82.2,193.09,,1,M. Eriksen,East NAG13-17 Ocean Research Project,,
26/06/2013,28.9639,-38.8362,26926.97,48185.11,3188.7,,0,119.04,35.78,,1,M. Eriksen,East NAG13-18 Ocean Research Project,,
26/06/2013,29.8048,-39.3083,75112.09,64128.72,10274.77,,7.44,135.34,10365.82,,1,M. Eriksen,East NAG13-19 Ocean Research Project,,
27/06/2013,30.6054,-39.6499,6731.74,9566.16,2125.81,,1.77,30.82,156.96,,1,M. Eriksen,East NAG13-20 Ocean Research Project,,
27/06/2013,31.3922,-40.0811,51728.14,30824.3,8857.55,,12.75,102.75,71.21,,2,M. Eriksen,East NAG13-21 Ocean Research Project,,
28/06/2013,32.1936,-40.6542,43224.88,22675.35,5314.53,,14.88,74.75,51.72,,1,M. Eriksen,East NAG13-22 Ocean Research Project,,
28/06/2013,33.0022,-41.2924,99204.64,110188.01,35075.92,,15.95,179.98,228.88,,1,M. Eriksen,East NAG13-23 Ocean Research Project,,
29/06/2013,32.195,-41.6066,60585.69,64837.32,13817.78,,25.15,472.99,270.33,,1,M. Eriksen,East NAG13-24 Ocean Research Project,,
30/06/2013,31.3751,-41.7579,40744.76,48893.72,4605.92,,7.08,131.8,156.95,,1,M. Eriksen,East NAG13-25 Ocean Research Project,,
30/06/2013,30.5189,-42.0936,50310.92,15589.3,50310.92,,13.1,41.81,4208.05,,1,M. Eriksen,East NAG13-26 Ocean Research Project,,
01/07/2013,29.695,-42.4807,18423.72,20903.84,22.67,,3.89,22.67,23.74,,3,M. Eriksen,East NAG13-27 Ocean Research Project,,
01/07/2013,28.849,-42.5947,12046.27,15234.99,4605.92,,0,32.59,23.38,,4,M. Eriksen,East NAG13-28 Ocean Research Project,,
02/07/2013,28.0164,-42.8324,20903.84,37910.35,6023.14,,3.54,97.78,49.24,,4,M. Eriksen,East NAG13-29 Ocean Research Project,,
03/07/2013,27.1221,-42.9629,8857.55,17715.11,7440.35,,0,104.87,107.7,,4,M. Eriksen,East NAG13-30 Ocean Research Project,,
03/07/2013,26.2599,-43.1399,14172.09,43224.88,5314.53,,0.35,126.13,27.64,,4,M. Eriksen,East NAG13-31 Ocean Research Project,,
04/07/2013,26.8508,-43.773,2125.81,17006.51,2480.11,,0.35,86.8,28.34,,4,M. Eriksen,East NAG13-32 Ocean Research Project,,
04/07/2013,27.5769,-44.3386,71569.06,50310.92,28344.18,,47.83,153.41,6364.33,,1,M. Eriksen,East NAG13-33  Ocean Research Project,,
05/07/2013,28.33,-44.9782,92118.59,424454.15,36493.13,,37.9,1171.67,4450.39,,1,M. Eriksen,East NAG13-34 Ocean Research Project,,
06/07/2013,29.0401,-45.484,91055.69,59168.48,10983.37,,16.29,158.37,106.99,,4,M. Eriksen,East NAG13-35 Ocean Research Project,,
06/07/2013,29.7322,-46.0428,46059.29,18778.02,4605.92,,19.1,57.39,93.18,,2,M. Eriksen,East NAG13-36 Ocean Research Project,,
07/07/2013,30.5454,-46.6554,36847.44,98850.34,19132.32,,15.23,131.45,83.61,,2,M. Eriksen,East NAG13-37 Ocean Research Project,,
07/07/2013,31.2709,-47.178,169710.8,74049.18,18778.02,,271.39,414.17,140.3,,1,M. Eriksen,East NAG13-38 Ocean Research Project,,
08/07/2013,32.0609,-47.6879,32595.81,38973.25,7440.34,,6.02,224.63,120.82,,3,M. Eriksen,East NAG13-39 Ocean Research Project,,
09/07/2013,33.1602,-48.2675,,,,,,,,,2,M. Eriksen,East NAG13-40 Ocean Research Project,40,
10/06/2011,-39.3127,163.5895,0,0,653.5964865,0,,,,,5,J. Reisser,Southern Surveyor/ss2011_t02,,trawl data
10/06/2011,-39.3162,163.5735,0,691.8480954,0,0,,,,,5,J. Reisser,Southern Surveyor/ss2011_t02,,trawl data
10/06/2011,-39.3195,163.5565,0,0,566.8658273,0,,,,,5,J. Reisser,Southern Surveyor/ss2011_t02,,trawl data
11/06/2011,-39.9554,160.4171,0,950.5009798,0,0,,,,,4,J. Reisser,Southern Surveyor/ss2011_t02,,trawl data
11/06/2011,-40.049,160.0994,0,2198.208332,0,0,,,,,4,J. Reisser,Southern Surveyor/ss2011_t02,,trawl data
11/06/2011,-40.0599,160.1041,0,811.4924162,405.7462081,0,,,,,4,J. Reisser,Southern Surveyor/ss2011_t02,,trawl data
12/06/2011,-40.6377,155.8846,0,1424.673977,0,0,,,,,4,J. Reisser,Southern Surveyor/ss2011_t02,,trawl data
12/06/2011,-40.6433,155.8671,0,3254.642458,0,0,,,,,4,J. Reisser,Southern Surveyor/ss2011_t02,,trawl data
12/06/2011,-40.6229,155.9181,0,0,0,0,,,,,4,J. Reisser,Southern Surveyor/ss2011_t02,,trawl data
13/06/2011,-41.1361,152.2775,0,786.0893055,0,0,,,,,3,J. Reisser,Southern Surveyor/ss2011_t02,,trawl data
13/06/2011,-41.1398,152.2646,0,0,0,0,,,,,3,J. Reisser,Southern Surveyor/ss2011_t02,,trawl data
13/06/2011,-41.1421,152.2508,905.0822065,905.0822065,0,0,,,,,3,J. Reisser,Southern Surveyor/ss2011_t02,,trawl data
12/08/2011,-43.5753,145.7961,0,22973.76442,9189.505767,0,,,,,1,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data
12/08/2011,-43.57,145.7886,0,17075.01599,12521.67839,0,,,,,1,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data
12/08/2011,-43.5637,145.7829,0,6804.033647,2268.011216,0,,,,,1,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data
13/08/2011,-41.9208,144.5409,0,21546.09332,2693.261665,0,,,,,5,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data
13/08/2011,-41.9183,144.539,0,3039.492643,3039.492643,0,,,,,5,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data
13/08/2011,-41.9157,144.5373,0,0,0,0,,,,,5,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data
14/08/2011,-39.0405,142.4134,0,1776.617452,1776.617452,0,,,,,3,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data
14/08/2011,-39.0374,142.4005,0,1605.874887,1605.874887,0,,,,,3,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data
14/08/2011,-39.0338,142.3859,0,1238.315589,1238.315589,0,,,,,3,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data
15/08/2011,-37.8855,139.8236,0,932.3589666,0,0,,,,,5,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data
15/08/2011,-37.8764,139.8181,0,837.6332061,1675.266412,0,,,,,5,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data
15/08/2011,-37.8677,139.8136,0,7789.069894,5841.80242,0,,,,,5,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data
16/08/2011,-36.0524,135.6864,0,1044.393231,3133.179694,0,,,,,6,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data
16/08/2011,-36.0455,135.6857,0,3069.625875,0,0,,,,,6,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data
16/08/2011,-36.0362,135.6764,0,0,0,0,,,,,6,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data
17/08/2011,-35.4797,132.1763,0,777.5229106,1555.045821,0,,,,,5,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data
17/08/2011,-35.4777,132.1626,0,0,0,0,,,,,5,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data
17/08/2011,-35.4756,132.1486,0,0,1380.261754,0,,,,,5,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data
18/08/2011,-35.0721,127.2582,0,0,0,0,,,,,3,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data
18/08/2011,-35.0723,127.2351,0,0,0,0,,,,,3,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data
18/08/2011,-35.0729,127.2253,0,0,0,0,,,,,3,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data
19/08/2011,-34.6047,121.815,0,0,0,0,,,,,5,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data
19/08/2011,-34.6069,121.8093,0,0,1604.585905,0,,,,,5,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data
19/08/2011,-34.6099,121.797,0,0,1098.416107,0,,,,,5,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data
20/08/2011,-35.3157,118.62,0,0,1541.770172,0,,,,,4,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data
20/08/2011,-35.3172,118.6137,0,0,0,0,,,,,4,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data
20/08/2011,-35.3183,118.6074,0,0,2852.578358,0,,,,,4,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data
22/08/2011,-33.1157,114.481,0,889.3824857,0,0,,,,,4,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data
22/08/2011,-33.12,114.4594,0,0,0,0,,,,,4,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data
22/08/2011,-33.1238,114.4373,0,0,458.3737724,0,,,,,4,J. Reisser,Southern Surveyor/ss2011_t03,,trawl data
11/04/2012,-41.8951,148.4559,0,708.2441855,0,0,,,,,2,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data
11/04/2012,-41.8806,148.4923,0,2049.639687,683.2132289,0,,,,,2,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data
11/04/2012,-41.8728,148.5091,0,1570.481415,785.2407074,0,,,,,2,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data
12/04/2012,-39.6546,148.8843,0,0,0,0,,,,,6,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data
12/04/2012,-39.6467,148.8677,0,0,0,0,,,,,6,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data
12/04/2012,-39.6342,148.8566,0,0,0,0,,,,,6,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data
13/04/2012,-37.6376,150.3985,0,3184.837355,636.967471,0,,,,,2,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data
13/04/2012,-37.6223,150.4009,0,2649.167499,662.2918747,0,,,,,2,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data
13/04/2012,-37.608,150.4028,0,709.7770084,2129.331025,0,,,,,2,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data
13/04/2012,-35.4004,150.8417,0,5976.810211,2390.724084,0,,,,,3,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data
13/04/2012,-35.3924,150.8461,0,17189.68168,1145.978779,0,,,,,3,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data
13/04/2012,-35.3842,150.8507,0,4208.682461,2104.34123,0,,,,,3,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data
14/04/2012,-33.8782,152.0069,0,1934.830467,967.4152337,0,,,,,2,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data
14/04/2012,-33.8716,152.0142,0,6139.563429,1227.912686,0,,,,,2,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data
14/04/2012,-33.8659,152.0208,0,3858.644084,0,0,,,,,2,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data
15/04/2012,-33.1692,152.6955,0,4775.650317,1193.912579,0,,,,,3,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data
15/04/2012,-33.1646,152.7014,1738.169623,17381.69623,0,0,,,,,3,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data
15/04/2012,-33.1609,152.7061,3713.827632,27853.70724,1856.913816,0,,,,,3,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data
15/04/2012,-31.0332,153.3714,0,976.7957004,976.7957004,0,,,,,2,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data
15/04/2012,-31.0353,153.3628,0,1911.322276,1911.322276,0,,,,,2,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data
15/04/2012,-31.0353,153.3573,0,4401.383577,0,0,,,,,2,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data
16/04/2012,-28.3415,153.9219,0,9991.344398,0,0,,,,,4,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data
16/04/2012,-28.3396,153.9234,0,21041.02077,0,0,,,,,4,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data
16/04/2012,-28.3363,153.9244,0,29908.74586,2718.976896,0,,,,,4,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data
17/04/2012,-26.7254,153.3785,0,7065.711163,0,0,,,,,4,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data
17/04/2012,-26.7152,153.3799,865.6198898,3462.479559,0,0,,,,,4,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data
17/04/2012,-26.704,153.3803,0,6168.347981,0,0,,,,,4,J. Reisser,Southern Surveyor/ss2012_t01,,trawl data
04/05/2012,-24.9128,155.2055,0,743.0477604,0,0,,,,,6,J. Reisser,Southern Surveyor/ss2012_t02,,trawl data
04/05/2012,-24.9225,155.1969,0,0,0,0,,,,,6,J. Reisser,Southern Surveyor/ss2012_t02,,trawl data
04/05/2012,-24.9395,155.1771,0,0,0,0,,,,,6,J. Reisser,Southern Surveyor/ss2012_t02,,trawl data
06/05/2012,-23.8691,162.3485,0,4862.96428,972.5928561,0,,,,,4,J. Reisser,Southern Surveyor/ss2012_t02,,trawl data
06/05/2012,-23.8667,162.3655,0,6998.849001,699.8849001,0,,,,,4,J. Reisser,Southern Surveyor/ss2012_t02,,trawl data
06/05/2012,-23.8643,162.3813,629.7350681,8186.555885,1259.470136,0,,,,,4,J. Reisser,Southern Surveyor/ss2012_t02,,trawl data
07/05/2012,-23.212,166.6269,0,615.9454954,0,0,,,,,4,J. Reisser,Southern Surveyor/ss2012_t02,,trawl data
07/05/2012,-23.2089,166.6428,0,0,0,0,,,,,4,J. Reisser,Southern Surveyor/ss2012_t02,,trawl data
07/05/2012,-23.2058,166.6593,0,0,0,0,,,,,4,J. Reisser,Southern Surveyor/ss2012_t02,,trawl data
08/05/2012,-21.7654,170.6294,0,624.3445327,624.3445327,0,,,,,3,J. Reisser,Southern Surveyor/ss2012_t02,,trawl data
08/05/2012,-21.7565,170.6449,551.2172708,5512.172708,2756.086354,0,,,,,3,J. Reisser,Southern Surveyor/ss2012_t02,,trawl data
08/05/2012,-21.7469,170.6615,0,1667.233689,4445.956504,0,,,,,3,J. Reisser,Southern Surveyor/ss2012_t02,,trawl data
07/06/2012,-18.5685,176.5024,828.7385623,31492.06537,16574.77125,0,,,,,3,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data
07/06/2012,-18.5777,176.4901,0,5501.138871,2357.630945,0,,,,,3,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data
07/06/2012,-18.5851,176.4799,0,2504.458485,834.819495,0,,,,,3,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data
07/06/2012,-19.9823,174.9867,0,7422.708292,2226.812488,0,,,,,2,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data
07/06/2012,-19.9931,174.9779,0,6768.227785,752.0253094,0,,,,,2,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data
07/06/2012,-20.0037,174.9692,0,3789.589859,0,0,,,,,2,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data
08/06/2012,-21.2832,173.5759,0,946.7324266,0,0,,,,,4,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data
08/06/2012,-21.2887,173.5634,0,802.0929486,0,0,,,,,4,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data
08/06/2012,-21.2977,173.5556,0,1311.359589,0,0,,,,,4,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data
08/06/2012,-22.5974,172.1044,0,1287.819084,1287.819084,0,,,,,4,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data
08/06/2012,-22.6026,172.0898,0,729.3909832,2188.17295,0,,,,,4,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data
08/06/2012,-22.6078,172.0762,0,2805.71037,701.4275926,0,,,,,4,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data
09/06/2012,-23.7533,170.5329,0,0,0,0,,,,,5,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data
09/06/2012,-23.7615,170.5216,0,0,0,0,,,,,5,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data
09/06/2012,-23.7698,170.5103,0,0,0,0,,,,,5,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data
09/06/2012,-25.0757,168.7064,0,706.362305,1412.72461,0,,,,,4,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data
09/06/2012,-25.0842,168.6944,0,0,0,0,,,,,4,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data
09/06/2012,-25.0929,168.6825,0,0,0,0,,,,,4,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data
10/06/2012,-26.289,167.0086,0,711.5258493,711.5258493,0,,,,,5,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data
10/06/2012,-26.2961,166.9962,0,0,764.5316946,0,,,,,5,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data
10/06/2012,-26.3028,166.9834,0,729.6382277,0,0,,,,,5,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data
10/06/2012,-27.5323,165.1923,0,711.6637929,0,0,,,,,6,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data
10/06/2012,-27.5442,165.1843,0,703.9116499,1407.8233,0,,,,,6,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data
10/06/2012,-27.5561,165.1763,0,0,697.1567317,0,,,,,6,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data
15/06/2012,-35.649,155.0695,0,652.3779431,0,0,,,,,5,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data
15/06/2012,-35.6615,155.0586,0,0,0,0,,,,,5,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data
15/06/2012,-35.6732,155.0482,0,0,0,0,,,,,5,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data
15/06/2012,-37.3779,153.5364,0,3595.341137,0,0,,,,,4,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data
15/06/2012,-37.3894,153.526,688.9054233,6889.054233,2066.71627,0,,,,,4,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data
15/06/2012,-37.4107,153.5144,927.7217263,6494.052084,927.7217263,0,,,,,4,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data
16/06/2012,-42.286,148.9709,0,4592.440278,918.4880556,0,,,,,4,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data
16/06/2012,-42.2972,148.9603,0,922.2600804,922.2600804,0,,,,,4,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data
16/06/2012,-42.3087,148.9488,0,0,0,0,,,,,4,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data
17/06/2012,-42.8277,148.448,0,825.8437229,825.8437229,0,,,,,4,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data
17/06/2012,-42.8371,148.4349,0,1525.019943,1525.019943,0,,,,,4,J. Reisser,Southern Surveyor/ss2012_t03,,trawl data
17/06/2012,-42.8448,148.4211,0,2289.158815,0,0,,,,,4,J. Reisser,Southern Surveyor/ss2012_t03,117,trawl data
26/07/2012,-16.5692,145.7482,0,2056.69645,0,0,,,,,2,J. Reisser,Enterprise/Austral Fisheries Transit,,trawl data
